"id";"created";"modified";"nome";"estado_id"
428;"now()";"now()";"SANTA ROSA DO TOCANTINS";14
429;"now()";"now()";"SANTA TEREZA DO TOCANTINS";14
430;"now()";"now()";"SANTA TEREZINHA DO TOCANT";14
431;"now()";"now()";"SAO BENTO DO TOCANTINS";14
432;"now()";"now()";"SAO FELIX DO TOCANTINS";14
433;"now()";"now()";"SAO MIGUEL DO TOCANTINS";14
434;"now()";"now()";"SAO SALVADOR DO TOCANTINS";14
435;"now()";"now()";"SAO SEBASTIAO DO TOCANTIN";14
436;"now()";"now()";"SAO VALERIO DA NATIVIDADE";14
437;"now()";"now()";"SILVANOPOLIS";14
438;"now()";"now()";"SITIO NOVO DO TOCANTINS";14
439;"now()";"now()";"SUCUPIRA";14
440;"now()";"now()";"TAGUATINGA";14
441;"now()";"now()";"TAIPAS DO TOCANTINS";14
442;"now()";"now()";"TALISMA";14
443;"now()";"now()";"PALMAS";14
444;"now()";"now()";"TOCANTINIA";14
445;"now()";"now()";"TOCANTINOPOLIS";14
446;"now()";"now()";"TUPIRAMA";14
447;"now()";"now()";"TUPIRATINS";14
448;"now()";"now()";"WANDERLANDIA";14
449;"now()";"now()";"XAMBIOA";14
450;"now()";"now()";"ACAILANDIA";16
451;"now()";"now()";"AFONSO CUNHA";16
452;"now()";"now()";"AGUA DOCE DO MARANHAO";16
453;"now()";"now()";"ALCANTARA";16
454;"now()";"now()";"ALDEIAS ALTAS";16
455;"now()";"now()";"ALTAMIRA DO MARANHAO";16
456;"now()";"now()";"ALTO ALEGRE DO MARANHAO";16
457;"now()";"now()";"ALTO ALEGRE DO PINDARE";16
458;"now()";"now()";"ALTO PARNAIBA";16
459;"now()";"now()";"AMAPA DO MARANHAO";16
460;"now()";"now()";"AMARANTE DO MARANHAO";16
461;"now()";"now()";"ANAJATUBA";16
462;"now()";"now()";"ANAPURUS";16
463;"now()";"now()";"APICUM-ACU";16
464;"now()";"now()";"ARAGUANA";16
465;"now()";"now()";"ARAIOSES";16
466;"now()";"now()";"ARAME";16
467;"now()";"now()";"ARARI";16
468;"now()";"now()";"AXIXA";16
469;"now()";"now()";"BACABAL";16
470;"now()";"now()";"BACABEIRA";16
471;"now()";"now()";"BACURI";16
472;"now()";"now()";"BACURITUBA";16
473;"now()";"now()";"BALSAS";16
474;"now()";"now()";"BARAO DE GRAJAU";16
475;"now()";"now()";"BARRA DO CORDA";16
476;"now()";"now()";"BARREIRINHAS";16
477;"now()";"now()";"BELAGUA";16
478;"now()";"now()";"BELA VISTA DO MARANHAO";16
479;"now()";"now()";"BENEDITO LEITE";16
480;"now()";"now()";"BEQUIMAO";16
481;"now()";"now()";"BERNARDO DO MEARIM";16
482;"now()";"now()";"BOA VISTA DO GURUPI";16
483;"now()";"now()";"BOM JARDIM";16
484;"now()";"now()";"BOM JESUS DAS SELVAS";16
485;"now()";"now()";"BOM LUGAR";16
486;"now()";"now()";"BREJO";16
487;"now()";"now()";"BREJO DE AREIA";16
488;"now()";"now()";"BURITI";16
489;"now()";"now()";"BURITI BRAVO";16
490;"now()";"now()";"BURITICUPU";16
491;"now()";"now()";"BURITIRANA";16
492;"now()";"now()";"CACHOEIRA GRANDE";16
493;"now()";"now()";"CAJAPIO";16
494;"now()";"now()";"CAJARI";16
495;"now()";"now()";"CAMPESTRE DO MARANHAO";16
496;"now()";"now()";"CANDIDO MENDES";16
497;"now()";"now()";"CANTANHEDE";16
498;"now()";"now()";"CAPINZAL DO NORTE";16
499;"now()";"now()";"CAROLINA";16
500;"now()";"now()";"CARUTAPERA";16
501;"now()";"now()";"CAXIAS";16
502;"now()";"now()";"CEDRAL";16
503;"now()";"now()";"CENTRAL DO MARANHAO";16
504;"now()";"now()";"CENTRO DO GUILHERME";16
505;"now()";"now()";"CENTRO NOVO DO MARANHAO";16
506;"now()";"now()";"CHAPADINHA";16
507;"now()";"now()";"CIDELANDIA";16
508;"now()";"now()";"CODO";16
509;"now()";"now()";"COELHO NETO";16
510;"now()";"now()";"COLINAS";16
511;"now()";"now()";"CONCEICAO DO LAGO-ACU";16
512;"now()";"now()";"COROATA";16
513;"now()";"now()";"CURURUPU";16
514;"now()";"now()";"DAVINOPOLIS";16
515;"now()";"now()";"DOM PEDRO";16
516;"now()";"now()";"DUQUE BACELAR";16
517;"now()";"now()";"ESPERANTINOPOLIS";16
518;"now()";"now()";"ESTREITO";16
519;"now()";"now()";"FEIRA NOVA DO MARANHAO";16
520;"now()";"now()";"FERNANDO FALCAO";16
521;"now()";"now()";"FORMOSA DA SERRA NEGRA";16
522;"now()";"now()";"FORTALEZA DOS NOGUEIRAS";16
523;"now()";"now()";"FORTUNA";16
524;"now()";"now()";"GODOFREDO VIANA";16
525;"now()";"now()";"GONCALVES DIAS";16
526;"now()";"now()";"GOVERNADOR ARCHER";16
527;"now()";"now()";"GOVERNADOR EDISON LOBAO";16
528;"now()";"now()";"GOVERNADOR EUGENIO BARROS";16
529;"now()";"now()";"GOVERNADOR LUIZ ROCHA";16
530;"now()";"now()";"GOVERNADOR NEWTON BELLO";16
531;"now()";"now()";"GOVERNADOR NUNES FREIRE";16
532;"now()";"now()";"GRACA ARANHA";16
533;"now()";"now()";"GRAJAU";16
534;"now()";"now()";"GUIMARAES";16
535;"now()";"now()";"HUMBERTO DE CAMPOS";16
536;"now()";"now()";"ICATU";16
537;"now()";"now()";"IGARAPE DO MEIO";16
538;"now()";"now()";"IGARAPE GRANDE";16
539;"now()";"now()";"IMPERATRIZ";16
540;"now()";"now()";"ITAIPAVA DO GRAJAU";16
541;"now()";"now()";"ITAPECURU MIRIM";16
542;"now()";"now()";"ITINGA DO MARANHAO";16
543;"now()";"now()";"JATOBA";16
544;"now()";"now()";"JENIPAPO DOS VIEIRAS";16
545;"now()";"now()";"JOAO LISBOA";16
546;"now()";"now()";"JOSELANDIA";16
547;"now()";"now()";"JUNCO DO MARANHAO";16
548;"now()";"now()";"LAGO DA PEDRA";16
549;"now()";"now()";"LAGO DO JUNCO";16
550;"now()";"now()";"LAGO VERDE";16
551;"now()";"now()";"LAGOA DO MATO";16
552;"now()";"now()";"LAGO DOS RODRIGUES";16
553;"now()";"now()";"LAGOA GRANDE DO MARANHAO";16
554;"now()";"now()";"LAJEADO NOVO";16
555;"now()";"now()";"LIMA CAMPOS";16
556;"now()";"now()";"LORETO";16
557;"now()";"now()";"LUIS DOMINGUES";16
558;"now()";"now()";"MAGALHAES DE ALMEIDA";16
559;"now()";"now()";"MARACACUME";16
560;"now()";"now()";"MARAJA DO SENA";16
561;"now()";"now()";"MARANHAOZINHO";16
562;"now()";"now()";"MATA ROMA";16
563;"now()";"now()";"MATINHA";16
564;"now()";"now()";"MATOES";16
565;"now()";"now()";"MATOES DO NORTE";16
566;"now()";"now()";"MILAGRES DO MARANHAO";16
567;"now()";"now()";"MIRADOR";16
568;"now()";"now()";"MIRANDA DO NORTE";16
569;"now()";"now()";"MIRINZAL";16
